"PWSID","LAT","LON","SOURCE"
"NJ1616001",40.88840992,-74.19501128,"PWS Shapefile Centroid"
"NJ1707001",39.71463437,-75.46160324,"PWS Shapefile Centroid"
"NJ1708001",39.63749924,-75.51665554,"PWS Shapefile Centroid"
"NJ1712001",39.56681648,-75.46827553,"PWS Shapefile Centroid"
"NJ1715001",39.65104241,-75.32518193,"PWS Shapefile Centroid"
"NJ1906002",41.11721254,-74.58456889,"PWS Shapefile Centroid"
"NJ1915001",41.05412576,-74.75107625,"PWS Shapefile Centroid"
"NJ1918004",41.01985407,-74.65226794,"PWS Shapefile Centroid"
"NJ1919001",40.91351,-74.70414898,"PWS Shapefile Centroid"
"NJ1922026",41.18244008,-74.51911363,"PWS Shapefile Centroid"
"NJ2004001",40.66314626,-74.20712185,"PWS Shapefile Centroid"
"NJ2004002",40.62873251,-74.37518349,"PWS Shapefile Centroid"
"NJ2013001",40.60764344,-74.28068238,"PWS Shapefile Centroid"
"NJ2108001",40.84789487,-74.82451843,"PWS Shapefile Centroid"
"NJ2119001",40.69584815,-75.18014858,"PWS Shapefile Centroid"
"NJ2121001",40.75706542,-74.99289726,"PWS Shapefile Centroid"
"NM3500115",35.8942177,-106.2999768,"PWS Shapefile Centroid"
"NM3500624",36.67942955,-108.0562745,"PWS Shapefile Centroid"
"NM3501207",32.40067833,-106.785509,"PWS Shapefile Centroid"
"NM3501921",36.00668691,-106.0690345,"PWS Shapefile Centroid"
"NM3502121",36.38407078,-106.0408718,"PWS Shapefile Centroid"
"NM3502407",32.05296843,-106.6341545,"PWS Shapefile Centroid"
"NM3505126",35.68221523,-105.9394897,"PWS Shapefile Centroid"
"NM3507529",36.38700741,-105.5802711,"PWS Shapefile Centroid"
"NM3508317",35.51812668,-108.7444192,"PWS Shapefile Centroid"
"NM3509824",36.81556377,-108.001699,"PWS Shapefile Centroid"
"NM3510124",36.72076032,-107.9745417,"PWS Shapefile Centroid"
"NM3510224",36.75435743,-108.1838188,"PWS Shapefile Centroid"
"NM3510324",36.73977707,-108.3443153,"PWS Shapefile Centroid"
"NM3510701",35.10876329,-106.6318485,"PWS Shapefile Centroid"
"NM3511207",32.01341479,-106.6124507,"PWS Shapefile Centroid"
"NM3511707",32.32129916,-106.7547512,"PWS Shapefile Centroid"
"NM3512407",32.29806343,-106.8392314,"PWS Shapefile Centroid"
"NM3513114",33.34352067,-105.6650078,"PWS Shapefile Centroid"
"NM3513319",32.88712548,-105.9572698,"PWS Shapefile Centroid"
"NM3518025",35.60983398,-105.229006,"PWS Shapefile Centroid"
"NM3520024",36.91699851,-107.9438303,"PWS Shapefile Centroid"
"NM3520203",33.37402172,-104.5337926,"PWS Shapefile Centroid"
"NM3520608",32.42964426,-104.2040897,"PWS Shapefile Centroid"
"NM3521308",32.33524491,-104.1785655,"PWS Shapefile Centroid"
"NM3521613",32.72929657,-103.1539216,"PWS Shapefile Centroid"
"NM3522609",32.78257017,-108.2710638,"PWS Shapefile Centroid"
"NM3524626",35.12985812,-106.2173689,"PWS Shapefile Centroid"
"NM3525332",34.8136818,-106.7450672,"PWS Shapefile Centroid"
"NM3526604",36.36607436,-104.5962213,"PWS Shapefile Centroid"
"NM3526704",36.88758152,-104.436066,"PWS Shapefile Centroid"
"NM3527305",34.37308716,-103.1650634,"PWS Shapefile Centroid"
"NM3528020",35.16795429,-103.7276391,"PWS Shapefile Centroid"
"NM3528522",34.18153743,-103.3311575,"PWS Shapefile Centroid"
"NM3528616",32.25764987,-107.7447048,"PWS Shapefile Centroid"
"NM3531904",36.37321191,-105.2654208,"PWS Shapefile Centroid"
"NM3537326",35.52029357,-105.9115261,"PWS Shapefile Centroid"
"NM3546223",35.32232112,-106.4651581,"PWS Shapefile Centroid"
"NM3552903",33.4452756,-104.5500484,"PWS Shapefile Centroid"
"NM3554307",32.38497104,-106.8346747,"PWS Shapefile Centroid"
"NM3557813",32.74663341,-103.1384977,"PWS Shapefile Centroid"
"NM3558514",33.4051711,-105.6472747,"PWS Shapefile Centroid"
"NM3562201",35.17829459,-106.4895583,"PWS Shapefile Centroid"
"NM3562222",34.14787329,-103.3252905,"PWS Shapefile Centroid"
"NM3562719",32.84817967,-106.0995891,"PWS Shapefile Centroid"
"NM3567701",35.04689238,-106.5317113,"PWS Shapefile Centroid"
"NM3567905",34.38657702,-103.3169704,"PWS Shapefile Centroid"
"NM3572007",32.41948417,-106.721794,"PWS Shapefile Centroid"
"NN0403000",35.7384392,-109.0632617,"PWS Shapefile Centroid"
"NN0403001",35.6479944,-109.6793035,"PWS Shapefile Centroid"
"NN0403003",36.71966827,-110.2500555,"PWS Shapefile Centroid"
"NN0403004",36.10515455,-110.2182511,"PWS Shapefile Centroid"
"NN0436008",35.52108945,-109.860651,"PWS Shapefile Centroid"
"NN3500211",35.53481263,-108.590329,"PWS Shapefile Centroid"
"NN3500245",36.80831497,-108.7178708,"PWS Shapefile Centroid"
"NN3503028",36.28073887,-108.8133189,"PWS Shapefile Centroid"
"NN3503039",35.68887793,-108.1571274,"PWS Shapefile Centroid"
"NV0000004",38.9881507,-119.928077,"PWS Shapefile Centroid"
"NV0000008",40.64119059,-116.93762,"PWS Shapefile Centroid"
"NV0000011",35.97148857,-114.841142,"PWS Shapefile Centroid"
"NV0000032",39.31045904,-119.5168588,"PWS Shapefile Centroid"
"NV0000036",40.70604585,-115.5724168,"PWS Shapefile Centroid"
"NV0000038",39.24875921,-114.8770211,"PWS Shapefile Centroid"
"NV0000045",39.47496164,-118.7847772,"PWS Shapefile Centroid"
"NV0000062",39.59047297,-119.2097315,"PWS Shapefile Centroid"
"NV0000076",36.01601673,-115.028445,"PWS Shapefile Centroid"
"NV0000160",36.56730617,-114.4639095,"PWS Shapefile Centroid"
"NV0000161",40.18472668,-118.4755888,"PWS Shapefile Centroid"
"NV0000167",36.81335699,-114.0830575,"PWS Shapefile Centroid"
"NV0000168",38.95857882,-119.7730608,"PWS Shapefile Centroid"
"NV0000175",36.24789791,-115.1625235,"PWS Shapefile Centroid"
"NV0000190",39.50434744,-119.7841804,"PWS Shapefile Centroid"
"NV0000211",39.59235694,-119.7743324,"PWS Shapefile Centroid"
"NV0000246",40.73775544,-114.0719758,"PWS Shapefile Centroid"
"NV0000248",40.96758603,-117.7260392,"PWS Shapefile Centroid"
"NV0000255",38.97503511,-119.1715284,"PWS Shapefile Centroid"
"NV0000270",36.18415464,-115.995197,"PWS Shapefile Centroid"
"NV0000272",40.84399303,-115.7626776,"PWS Shapefile Centroid"
"NV0000406",39.4702407,-118.8167121,"PWS Shapefile Centroid"
"NV0000920",36.13046642,-115.9934223,"PWS Shapefile Centroid"
"NV0002216",39.03398066,-119.7320525,"PWS Shapefile Centroid"
"NV0003028",36.24592604,-115.0560601,"PWS Shapefile Centroid"
"NV0005027",40.74525161,-115.5904933,"PWS Shapefile Centroid"
"NY0100189",42.66698131,-73.79980451,"PWS Shapefile Centroid"
"NY0100191",42.57948806,-73.85406048,"PWS Shapefile Centroid"
"NY0100192",42.77373896,-73.71299345,"PWS Shapefile Centroid"
"NY0100194",42.72027129,-73.83361448,"PWS Shapefile Centroid"
"NY0100198",42.73750475,-73.75956125,"PWS Shapefile Centroid"
"NY0100201",42.47474226,-73.807724,"PWS Shapefile Centroid"
"NY0100203",42.65042499,-73.936412,"PWS Shapefile Centroid"
"NY0100205",42.68317488,-73.86809122,"PWS Shapefile Centroid"
"NY0110127",42.72217088,-73.70772852,"PWS Shapefile Centroid"
"NY0200319",42.20998419,-78.138591,"PWS Shapefile Centroid"
"NY0200327",42.12130012,-77.94824491,"PWS Shapefile Centroid"
"NY0220581",42.25716686,-77.79868166,"PWS Shapefile Centroid"
"NY0301651",42.10141359,-75.90927064,"PWS Shapefile Centroid"
"NY0301665",42.11032642,-76.08395904,"PWS Shapefile Centroid"
"NY0301668",42.12444906,-75.96312849,"PWS Shapefile Centroid"
"NY0301674",42.10021926,-75.98728458,"PWS Shapefile Centroid"
"NY0400345",42.08118649,-78.42987411,"PWS Shapefile Centroid"
"NY0400349",42.15744406,-78.72633683,"PWS Shapefile Centroid"
"NY0501710",42.93344306,-76.56807263,"PWS Shapefile Centroid"
"NY0501717",43.31671072,-76.70160611,"PWS Shapefile Centroid"
"NY0501720",42.71241174,-76.4139792,"PWS Shapefile Centroid"
"NY0600360",42.48026129,-79.3323287,"PWS Shapefile Centroid"
"NY0600364",42.44056453,-79.33196912,"PWS Shapefile Centroid"
"NY0615782",42.32358128,-79.57703361,"PWS Shapefile Centroid"
"NY0701008",42.08720778,-76.81734098,"PWS Shapefile Centroid"
"NY0701009",42.16869446,-76.82937718,"PWS Shapefile Centroid"
"NY0701011",42.14221451,-76.91696989,"PWS Shapefile Centroid"
"NY0801745",42.53391225,-75.52211569,"PWS Shapefile Centroid"
"NY0900217",44.69321802,-73.46077183,"PWS Shapefile Centroid"
"NY0900220",44.70364258,-73.52292651,"PWS Shapefile Centroid"
"NY0904192",44.72491468,-73.71827041,"PWS Shapefile Centroid"
"NY1000238",42.24913062,-73.75696379,"PWS Shapefile Centroid"
"NY1100634",42.75431497,-76.24207172,"PWS Shapefile Centroid"
"NY1101754",42.5995034,-76.18118295,"PWS Shapefile Centroid"
"NY1101755",42.56635598,-76.20991722,"PWS Shapefile Centroid"
"NY1101757",42.63850139,-76.18415921,"PWS Shapefile Centroid"
"NY1200257",42.27808944,-74.91341392,"PWS Shapefile Centroid"
"NY1200270",42.3091157,-75.393537,"PWS Shapefile Centroid"
"NY1302760",41.50318157,-73.96517039,"PWS Shapefile Centroid"
"NY1302765",41.53172216,-73.90354753,"PWS Shapefile Centroid"
"NY1302766",41.55063403,-73.87402936,"PWS Shapefile Centroid"
"NY1302783",41.59804533,-73.91822919,"PWS Shapefile Centroid"
"NY1302794",41.77115432,-73.8885905,"PWS Shapefile Centroid"
"NY1302812",41.64614924,-73.89516403,"PWS Shapefile Centroid"
"NY1330291",41.69465292,-73.9190286,"PWS Shapefile Centroid"
"NY1330660",41.59344971,-73.87098159,"PWS Shapefile Centroid"
"NY1400422",42.90138093,-78.84770776,"PWS Shapefile Centroid"
"NY1400433",42.76740102,-78.61713781,"PWS Shapefile Centroid"
"NY1400451",43.01814931,-78.96360316,"PWS Shapefile Centroid"
"NY1404556",42.98672327,-78.8736758,"PWS Shapefile Centroid"
"NY1410142",42.96472061,-78.87130423,"PWS Shapefile Centroid"
"NY1415379",42.48910731,-78.93682379,"PWS Shapefile Centroid"
"NY1420549",42.82315652,-78.63706223,"PWS Shapefile Centroid"
"NY1500284",44.28448864,-73.98968756,"PWS Shapefile Centroid"
"NY1500286",43.76558804,-73.91630534,"PWS Shapefile Centroid"
"NY1500293",43.84829625,-73.43497097,"PWS Shapefile Centroid"
"NY1500299",44.36081389,-73.3910485,"PWS Shapefile Centroid"
"NY1600008",44.84865709,-74.29530067,"PWS Shapefile Centroid"
"NY1600012",44.19128637,-74.48584666,"PWS Shapefile Centroid"
"NY1700018",43.05014936,-74.34583286,"PWS Shapefile Centroid"
"NY1700019",43.0118994,-74.37453209,"PWS Shapefile Centroid"
"NY1800544",42.99865125,-78.18005764,"PWS Shapefile Centroid"
"NY1800554",42.99945769,-78.22164254,"PWS Shapefile Centroid"
"NY1900026",42.22031825,-73.862315,"PWS Shapefile Centroid"
"NY1900027",42.35617193,-73.81732385,"PWS Shapefile Centroid"
"NY1920318",42.27799457,-74.317178,"PWS Shapefile Centroid"
"NY2102300",43.03151381,-74.95725705,"PWS Shapefile Centroid"
"NY2102308",43.04647082,-74.86632912,"PWS Shapefile Centroid"
"NY2202334",43.98501083,-75.60301223,"PWS Shapefile Centroid"
"NY2202346",43.97223817,-75.91157,"PWS Shapefile Centroid"
"NY2212214",44.04501982,-75.77441773,"PWS Shapefile Centroid"
"NY2221206",44.04982834,-75.83620773,"PWS Shapefile Centroid"
"NY2402365",43.78579703,-75.48823936,"PWS Shapefile Centroid"
"NY2501019",42.84048191,-77.68795473,"PWS Shapefile Centroid"
"NY2602377",42.82358908,-75.54255797,"PWS Shapefile Centroid"
"NY2602379",43.0011377,-75.598005,"PWS Shapefile Centroid"
"NY2602381",43.09382711,-75.65747086,"PWS Shapefile Centroid"
"NY2613319",42.89529666,-75.64045438,"PWS Shapefile Centroid"
"NY2701039",43.21364064,-77.94029932,"PWS Shapefile Centroid"
"NY2701045",43.29008548,-77.79223492,"PWS Shapefile Centroid"
"NY2701047",42.99068592,-77.68429171,"PWS Shapefile Centroid"
"NY2701118",43.22342702,-77.54792913,"PWS Shapefile Centroid"
"NY2704518",43.16909251,-77.61370732,"PWS Shapefile Centroid"
"NY2800136",42.94423017,-74.18898078,"PWS Shapefile Centroid"
"NY2800139",42.93100762,-74.62908215,"PWS Shapefile Centroid"
"NY2900000",40.71978214,-73.57435538,"PWS Shapefile Centroid"
"NY2902816",40.90781585,-73.56943793,"PWS Shapefile Centroid"
"NY2902817",40.74576102,-73.48253814,"PWS Shapefile Centroid"
"NY2902822",40.70541564,-73.67933491,"PWS Shapefile Centroid"
"NY2902823",40.65187832,-73.58507016,"PWS Shapefile Centroid"
"NY2902824",40.72663762,-73.64514216,"PWS Shapefile Centroid"
"NY2902825",40.75311383,-73.66960728,"PWS Shapefile Centroid"
"NY2902826",40.87082325,-73.62832342,"PWS Shapefile Centroid"
"NY2902827",40.70416344,-73.61957412,"PWS Shapefile Centroid"
"NY2902829",40.76060105,-73.52658759,"PWS Shapefile Centroid"
"NY2902830",40.6909753,-73.69896915,"PWS Shapefile Centroid"
"NY2902831",40.82305302,-73.53268307,"PWS Shapefile Centroid"
"NY2902833",40.88169344,-73.58515572,"PWS Shapefile Centroid"
"NY2902834",40.58810483,-73.66499302,"PWS Shapefile Centroid"
"NY2902835",40.64500836,-73.67286318,"PWS Shapefile Centroid"
"NY2902840",40.67496641,-73.52510602,"PWS Shapefile Centroid"
"NY2902841",40.80595115,-73.73807534,"PWS Shapefile Centroid"
"NY2902845",40.78330199,-73.47037622,"PWS Shapefile Centroid"
"NY2902848",40.66493844,-73.63780153,"PWS Shapefile Centroid"
"NY2902853",40.84002267,-73.62935216,"PWS Shapefile Centroid"
"NY2902854",40.71056083,-73.45927222,"PWS Shapefile Centroid"
"NY2902856",40.76064429,-73.57487436,"PWS Shapefile Centroid"
"NY2902857",40.69978128,-73.65668516,"PWS Shapefile Centroid"
"NY2902858",40.75881209,-73.64668002,"PWS Shapefile Centroid"
"NY2912267",40.82752648,-73.68347361,"PWS Shapefile Centroid"
"NY3100557",43.17656171,-78.82027227,"PWS Shapefile Centroid"
"NY3100561",43.17642726,-78.96447765,"PWS Shapefile Centroid"
"NY3100563",43.15050749,-78.65181514,"PWS Shapefile Centroid"
"NY3100564",43.16997088,-78.69615156,"PWS Shapefile Centroid"
"NY3100568",43.09536729,-79.01371189,"PWS Shapefile Centroid"
"NY3100571",43.11554399,-78.98120192,"PWS Shapefile Centroid"
"NY3100572",43.04636229,-78.86375701,"PWS Shapefile Centroid"
"NY3100573",43.33593033,-78.71892786,"PWS Shapefile Centroid"
"NY3100577",43.25212709,-78.96779974,"PWS Shapefile Centroid"
"NY3100580",43.15167061,-78.54402292,"PWS Shapefile Centroid"
"NY3100585",43.09832106,-78.88246143,"PWS Shapefile Centroid"
"NY3100587",43.25738121,-78.82783583,"PWS Shapefile Centroid"
"NY3100588",43.26033582,-78.54964926,"PWS Shapefile Centroid"
"NY3100595",43.28420361,-78.66442188,"PWS Shapefile Centroid"
"NY3202405",43.2262788,-75.44230447,"PWS Shapefile Centroid"
"NY3304336",43.09995149,-76.1260038,"PWS Shapefile Centroid"
"NY3304344",43.14582264,-76.21795781,"PWS Shapefile Centroid"
"NY3400784",42.75152719,-77.33689653,"PWS Shapefile Centroid"
"NY3401150",42.88611891,-77.28127189,"PWS Shapefile Centroid"
"NY3401156",42.86993732,-76.99083896,"PWS Shapefile Centroid"
"NY3411948",42.87501815,-77.23710687,"PWS Shapefile Centroid"
"NY3430034",43.01482086,-77.07808099,"PWS Shapefile Centroid"
"NY3503524",41.35674181,-74.27582218,"PWS Shapefile Centroid"
"NY3503528",41.4017227,-74.3342044,"PWS Shapefile Centroid"
"NY3503532",41.3642248,-73.96811459,"PWS Shapefile Centroid"
"NY3503534",41.44542325,-74.42496851,"PWS Shapefile Centroid"
"NY3503535",41.3199916,-74.18715824,"PWS Shapefile Centroid"
"NY3503542",41.52136923,-74.23843873,"PWS Shapefile Centroid"
"NY3503549",41.50480162,-74.02460403,"PWS Shapefile Centroid"
"NY3503553",41.60637476,-74.30038512,"PWS Shapefile Centroid"
"NY3503554",41.37866389,-74.68967405,"PWS Shapefile Centroid"
"NY3503559",41.56097618,-74.18921366,"PWS Shapefile Centroid"
"NY3503567",41.43041639,-74.15736389,"PWS Shapefile Centroid"
"NY3503573",41.32799814,-74.11689348,"PWS Shapefile Centroid"
"NY3503578",41.53247869,-74.05410796,"PWS Shapefile Centroid"
"NY3511887",41.38930325,-73.96273849,"PWS Shapefile Centroid"
"NY3600596",43.24599645,-78.19066021,"PWS Shapefile Centroid"
"NY3600600",43.21992068,-78.38888623,"PWS Shapefile Centroid"
"NY3630023",43.14998525,-77.90640767,"PWS Shapefile Centroid"
"NY3704355",43.32050595,-76.40135274,"PWS Shapefile Centroid"
"NY3704361",43.45873403,-76.49077306,"PWS Shapefile Centroid"
"NY3730037",43.46213752,-76.41540757,"PWS Shapefile Centroid"
"NY4100044",42.63743913,-73.74360626,"PWS Shapefile Centroid"
"NY4100050",42.73484491,-73.67436528,"PWS Shapefile Centroid"
"NY4100051",42.61666436,-73.71452232,"PWS Shapefile Centroid"
"NY4130243",42.68407606,-73.66583054,"PWS Shapefile Centroid"
"NY4303673",41.13081824,-74.00611989,"PWS Shapefile Centroid"
"NY4404381",44.59734522,-75.17367474,"PWS Shapefile Centroid"
"NY4404385",44.33620897,-75.46587381,"PWS Shapefile Centroid"
"NY4404390",44.92859061,-74.88971284,"PWS Shapefile Centroid"
"NY4404397",44.66839269,-74.98591663,"PWS Shapefile Centroid"
"NY4500162",43.00706868,-73.8585594,"PWS Shapefile Centroid"
"NY4500164",43.24318578,-73.83284056,"PWS Shapefile Centroid"
"NY4500166",42.90404674,-73.69108801,"PWS Shapefile Centroid"
"NY4500168",43.07214426,-73.79147223,"PWS Shapefile Centroid"
"NY4500175",42.85891748,-73.79856373,"PWS Shapefile Centroid"
"NY4500186",43.13700766,-73.74017848,"PWS Shapefile Centroid"
"NY4505658",42.91541354,-73.87656745,"PWS Shapefile Centroid"
"NY4519111",42.85750829,-73.72732286,"PWS Shapefile Centroid"
"NY4600069",42.77387583,-73.97090643,"PWS Shapefile Centroid"
"NY4600071",42.83209393,-73.96052551,"PWS Shapefile Centroid"
"NY4600073",42.80187007,-73.87557248,"PWS Shapefile Centroid"
"NY4600091",42.86980977,-73.93394619,"PWS Shapefile Centroid"
"NY4901198",42.9071414,-76.79051544,"PWS Shapefile Centroid"
"NY4901199",42.90487095,-76.86675773,"PWS Shapefile Centroid"
"NY5001206",42.33941585,-77.31711188,"PWS Shapefile Centroid"
"NY5001209",42.14709992,-77.05626085,"PWS Shapefile Centroid"
"NY5001215",42.32325675,-77.65557528,"PWS Shapefile Centroid"
"NY5103263",40.80856177,-73.41511202,"PWS Shapefile Centroid"
"NY5103266",40.88511118,-73.15050201,"PWS Shapefile Centroid"
"NY5103271",40.84038169,-73.31594802,"PWS Shapefile Centroid"
"NY5103280",40.64636872,-73.15665064,"PWS Shapefile Centroid"
"NY5103704",40.87021799,-72.52116102,"PWS Shapefile Centroid"
"NY5103705",40.94161676,-72.71742966,"PWS Shapefile Centroid"
"NY5110526",40.85647239,-73.02194736,"PWS Shapefile Centroid"
"NY5203348",41.69921934,-74.58009654,"PWS Shapefile Centroid"
"NY5203353",41.57997695,-74.73252873,"PWS Shapefile Centroid"
"NY5304410",42.00643714,-76.53734103,"PWS Shapefile Centroid"
"NY5404416",42.44202091,-76.50511624,"PWS Shapefile Centroid"
"NY5404419",42.41426039,-76.47253015,"PWS Shapefile Centroid"
"NY5417686",42.44881685,-76.45917115,"PWS Shapefile Centroid"
"NY5503367",42.04425349,-73.95478048,"PWS Shapefile Centroid"
"NY5503368",41.71067795,-73.98347725,"PWS Shapefile Centroid"
"NY5503374",41.92921602,-74.00149834,"PWS Shapefile Centroid"
"NY5503379",41.74694043,-74.08414168,"PWS Shapefile Centroid"
"NY5503382",41.89725558,-73.97659589,"PWS Shapefile Centroid"
"NY5503390",41.96574766,-73.99925956,"PWS Shapefile Centroid"
"NY5503392",41.89174975,-73.932987,"PWS Shapefile Centroid"
"NY5510590",41.62740652,-74.16464084,"PWS Shapefile Centroid"
"NY5600104",43.31080429,-73.64557061,"PWS Shapefile Centroid"
"NY5600114",43.3220583,-73.70377698,"PWS Shapefile Centroid"
"NY5700119",43.27470599,-73.58448381,"PWS Shapefile Centroid"
"NY5700123",43.30499847,-73.57902776,"PWS Shapefile Centroid"
"NY5704191",43.46037424,-73.43305934,"PWS Shapefile Centroid"
"NY5801232",43.03743691,-77.09267819,"PWS Shapefile Centroid"
"NY5801233",43.2408315,-77.31406194,"PWS Shapefile Centroid"
"NY5801235",43.06066689,-77.22970317,"PWS Shapefile Centroid"
"NY5801247",43.23638026,-77.04822749,"PWS Shapefile Centroid"
"NY5801257",43.11368302,-77.31287282,"PWS Shapefile Centroid"
"NY5821130",43.06275829,-76.99245576,"PWS Shapefile Centroid"
"NY5903150",41.2119936,-73.7717444,"PWS Shapefile Centroid"
"NY5903420",41.14173512,-73.83533206,"PWS Shapefile Centroid"
"NY5903423",41.29156762,-73.86972456,"PWS Shapefile Centroid"
"NY5903425",41.20751243,-73.88910821,"PWS Shapefile Centroid"
"NY5903427",41.05400866,-73.81418353,"PWS Shapefile Centroid"
"NY5903429",41.03497215,-73.81720554,"PWS Shapefile Centroid"
"NY5903432",41.0347205,-73.85902834,"PWS Shapefile Centroid"
"NY5903433",40.92541511,-73.75327732,"PWS Shapefile Centroid"
"NY5903437",41.20275386,-73.7284948,"PWS Shapefile Centroid"
"NY5903442",41.18221241,-73.7792266,"PWS Shapefile Centroid"
"NY5903450",41.09466801,-73.85900917,"PWS Shapefile Centroid"
"NY5903451",41.17592847,-73.84657857,"PWS Shapefile Centroid"
"NY5903452",41.28883961,-73.91753171,"PWS Shapefile Centroid"
"NY5903457",41.00062253,-73.77762511,"PWS Shapefile Centroid"
"NY5903461",41.06487005,-73.86092108,"PWS Shapefile Centroid"
